user_id,session_id,subscription_type,journey
312454,3489277,Monthly,"Log in-Log in-Homepage-Log in"
312454,3499286,Monthly,"Log in-Log in-Homepage-Log in"
312454,3499300,Monthly,Checkout-Checkout-Checkout-Checkout
312849,2905669,Annual,"Log in-Log in-Pricing-Log in"
312849,2935579,Annual,"Log in-Log in"
312849,3075174,Annual,Instructors-Pricing
312849,3261268,Annual,"Resources center-Pricing"
312849,3261378,Annual,"Resources center-Other"
312849,3283413,Annual,"Log in-Log in-Pricing-Log in"
312849,3376130,Annual,Homepage-Homepage
312849,3378162,Annual,"Log in-Log in-Pricing-Log in"
312849,3378324,Annual,Checkout-Checkout
312849,3378431,Annual,Checkout-Checkout
312849,3383069,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
312849,3383107,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
313048,2837563,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
313048,3230443,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
313048,3941752,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
313048,3942666,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
313048,4082257,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
313048,4175628,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
313048,4179318,Monthly,Checkout-Checkout-Checkout-Checkout
314632,2963084,Annual,"Log in-Log in"
314632,3059320,Annual,"Log in-Log in"
314632,3501105,Annual,"Log in-Log in-Log in-Log in"
314632,3528800,Annual,Checkout-Checkout
314632,3538755,Annual,Checkout-Checkout
314728,2923205,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
314728,2923711,Monthly,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
314728,3380951,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
314728,3391241,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
314728,3391285,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
314728,3391383,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
314728,3401074,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
314728,3401507,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
315107,3040314,Annual,"Homepage-Pricing-Pricing-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
315107,3603865,Annual,Coupon-Coupon-Coupon-Coupon
315107,3613737,Annual,Coupon-Coupon
315306,4759768,Annual,Other-Other-Other-Other-Coupon-Coupon-Coupon-Coupon-Other-Other-Coupon-Coupon
315306,4804608,Annual,Homepage-Courses-Courses-Courses
315306,4804772,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
316287,2980148,Annual,"Log in-Log in"
316287,3332612,Annual,"Log in-Log in"
316287,3578666,Annual,Homepage-Pricing-Pricing-Checkout
316287,3578814,Annual,Homepage-Pricing-Pricing-Checkout-Pricing-Checkout-Checkout-Checkout
316287,3715915,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
316823,3616585,Annual,"Log in-Log in-Log in-Log in"
316823,3616606,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
316823,3619453,Annual,Checkout-Checkout-Checkout-Checkout
316823,3619563,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
316833,3783584,Annual,Coupon-Coupon
316976,3616952,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
316976,3623286,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
318200,2828150,Annual,"Log in-Log in"
318200,2841785,Annual,"Log in-Log in"
318200,2842923,Annual,"Log in-Log in"
318200,3486343,Annual,"Log in-Log in"
318200,3551300,Annual,"Log in-Log in-Homepage-Log in"
318200,3586754,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
318200,3586894,Annual,Checkout-Checkout
319252,3433856,Monthly,"Log in-Log in-Log in-Log in"
319252,3713755,Monthly,"Log in-Log in"
319252,4033199,Monthly,"Log in-Log in"
319252,4149557,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
319252,4149663,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
319493,2891137,Annual,"Log in-Log in-Log in-Log in"
319493,3514456,Annual,"Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in"
319493,3537523,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
319493,3543498,Annual,"Log in-Log in-Log in-Log in"
319493,3543500,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
319493,3545615,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
319493,3629546,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
321978,3642578,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
321978,3642960,Annual,Coupon-Coupon
321978,3644164,Annual,Coupon-Coupon
322021,2957360,Monthly,"Log in-Log in"
322021,4500342,Monthly,"Sign up-Log in-Log in-Log in"
322021,4500558,Monthly,Checkout-Checkout
322021,4501714,Monthly,Checkout-Checkout-Checkout-Checkout
322021,4525979,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
322021,4559950,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in"
322021,4560001,Monthly,Checkout-Checkout-Checkout-Checkout
322577,3239642,Annual,"Homepage-Log in-Log in-Log in"
322577,3422451,Annual,"Homepage-Log in-Log in-Log in"
322577,3524731,Annual,"Log in-Log in"
322577,3528839,Annual,"Homepage-Log in-Log in-Log in"
322577,3574218,Annual,"Log in-Log in-Homepage-Log in"
322577,3581480,Annual,"Homepage-Sign up"
322577,3581484,Annual,"Log in-Log in-Homepage-Log in"
322577,3582687,Annual,"Log in-Log in"
322577,3583084,Annual,"Log in-Log in"
322577,3592129,Annual,"Log in-Log in"
322577,3618142,Annual,"Log in-Log in-Sign up-Log in-Homepage-Sign up"
322577,3627542,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
322577,3630196,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
323474,3781275,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
323474,3783580,Annual,Coupon-Coupon-Coupon-Coupon
324352,3785345,Annual,Coupon-Coupon-Coupon-Coupon
324442,2866063,Monthly,"Log in-Log in"
324442,3019778,Monthly,"Log in-Log in"
324442,3080855,Monthly,"Log in-Log in"
324442,3437256,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
328922,4336868,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
328922,4336999,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
328922,4363513,Annual,Other-Other-Other-Other-Other-Other-Other-Other
328922,4405448,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
328922,4416760,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
328922,4421518,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
328922,4427036,Annual,Other-Other-Other-Other-Other-Other-Other-Other
328922,4428664,Annual,Other-Other-Other-Other
328922,4428924,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
328922,4429511,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
329390,3528691,Monthly,"Log in-Log in-Sign up-Log in-Sign up-Log in-Homepage-Sign up-Homepage-Sign up-Log in-Log in"
329390,3642436,Monthly,"Log in-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in"
329390,3642466,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
329682,3511848,Annual,"Career tracks-Career tracks-Homepage-Career tracks"
329682,3511859,Annual,"Homepage-Pricing-Homepage-Sign up-Pricing-Pricing"
329682,3511911,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
330072,3795470,Monthly,"Log in-Log in-Homepage-Log in"
330072,3855427,Monthly,"Homepage-Log in"
330072,3935276,Monthly,"Homepage-Log in"
330072,3967936,Monthly,Courses-Courses-Courses-Courses-Homepage-Pricing-Courses-Courses-Courses-Courses-Pricing-Courses-Courses-Courses
330072,3967953,Monthly,"Log in-Log in"
330072,3968002,Monthly,Checkout-Checkout
330572,3412752,Monthly,Pricing-Checkout-Pricing-Checkout-Homepage-Pricing-Pricing-Pricing-Homepage-Pricing-Pricing-Pricing
330572,3485351,Monthly,"Log in-Log in-Homepage-Log in-Log in-Log in-Homepage-Log in"
330572,3485798,Monthly,"Homepage-Log in-Homepage-Log in"
330572,3485810,Monthly,"Log in-Log in-Log in-Log in"
330572,3497800,Monthly,"Log in-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in"
330572,3871617,Monthly,"Homepage-Log in-Homepage-Log in"
330572,3871680,Monthly,"Log in-Log in-Log in-Log in"
330572,3871711,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
330590,3641974,Annual,"Log in-Log in-Log in-Log in-Other-Log in-Log in-Log in"
330590,3642144,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
331693,2819402,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,2860531,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,2913255,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,2913279,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,2985250,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,2985256,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,3009269,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,3034628,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,3034778,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,3034815,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,3185487,Monthly,"Homepage-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in-Homepage-Log in-Log in-Log in"
331693,3185489,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,3185493,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,3227445,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,3591279,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
331693,3591387,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
331693,3591400,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
331693,3591549,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
331693,3592807,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
331693,3608169,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
331693,3608187,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,3608208,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
331693,3608290,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
331693,3608328,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
331693,3608370,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
331693,3608430,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in"
331693,3608439,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
